dol vehicle id,clean_alternative_fuel_vehicle_type,make,model,new_or_used_vehicle,sale_price,dol_transaction_date,transaction_type,transaction_year,electric_vehicle_fee_paid,electric_range,vehicle_primary_use,meets_2019_hb_2042_electric_range_requirement
183277174,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Plug-in,Used,0,November 15 2021,Original Registration,2021,No,6,Passenger,FALSE
183277174,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Plug-in,Used,0,November 04 2022,Registration Renewal,2022,No,6,Passenger,FALSE
321172750,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,New,34590,April 12 2018,Original Title,2018,Not Applicable,25,Passenger,FALSE
321172750,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,New,0,April 12 2018,Original Registration,2018,No,25,Passenger,FALSE
321172750,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,0,April 15 2019,Registration Renewal,2019,No,25,Passenger,FALSE
321172750,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,0,April 14 2020,Registration Renewal,2020,No,25,Passenger,FALSE
261100290,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Plug-in,Used,0,February 26 2018,Registration Renewal,2018,No,6,Passenger,FALSE
261100290,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Plug-in,Used,0,June 25 2018,Registration at time of Transfer,2018,No,6,Passenger,FALSE
261100290,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Plug-in,Used,0,June 25 2018,Transfer Title,2018,Not Applicable,6,Passenger,FALSE
111790479,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,0,February 26 2019,Registration Renewal,2019,No,25,Passenger,FALSE
111790479,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,0,December 21 2020,Registration Renewal,2020,No,25,Passenger,FALSE
203170103,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Plug-in,New,0,January 14 2015,Original Registration,2015,No,6,Passenger,FALSE
219941242,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Plug-in,Used,0,December 07 2015,Registration Renewal,2015,No,6,Passenger,FALSE
219941242,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Plug-in,Used,0,November 23 2016,Registration Renewal,2016,No,6,Passenger,FALSE
219941242,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Plug-in,Used,0,December 08 2017,Registration Renewal,2017,No,6,Passenger,FALSE
219941242,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Plug-in,Used,0,November 21 2018,Registration Renewal,2018,No,6,Passenger,FALSE
219941242,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Plug-in,Used,0,December 23 2019,Registration Renewal,2019,No,6,Passenger,FALSE
219941242,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Plug-in,Used,0,December 07 2020,Registration Renewal,2020,No,6,Passenger,FALSE
219941242,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Plug-in,Used,0,December 01 2021,Registration Renewal,2021,No,6,Passenger,FALSE
219941242,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Plug-in,New,0,January 28 2015,Original Registration,2015,No,6,Passenger,FALSE
3339507,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,11024,September 28 2021,Transfer Title,2021,Not Applicable,25,Passenger,FALSE
3339507,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,0,December 14 2019,Original Registration,2019,No,25,Passenger,FALSE
3339507,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,0,December 07 2020,Registration Renewal,2020,No,25,Passenger,FALSE
3339507,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,0,September 28 2021,Registration at time of Transfer,2021,No,25,Passenger,FALSE
166150155,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,RAV4 Prime,New,46843,June 03 2021,Original Title,2021,Not Applicable,42,Passenger,TRUE
166150155,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,RAV4 Prime,New,0,June 03 2021,Original Registration,2021,No,42,Passenger,TRUE
220537068,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,0,March 15 2021,Registration at time of Transfer,2021,No,25,Passenger,FALSE
220537068,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,0,February 03 2022,Registration Renewal,2022,No,25,Passenger,FALSE
220537068,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,19850,March 15 2021,Transfer Title,2021,Not Applicable,25,Passenger,FALSE
103152451,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Plug-in,New,0,November 01 2012,Original Registration,2012,No,6,Passenger,FALSE
103152451,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Plug-in,New,0,November 01 2012,Original Title,2012,Not Applicable,6,Passenger,FALSE
103152451,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Plug-in,Used,0,November 04 2013,Registration Renewal,2013,No,6,Passenger,FALSE
103152451,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Plug-in,Used,0,December 04 2014,Registration Renewal,2014,No,6,Passenger,FALSE
103152451,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Plug-in,Used,0,October 01 2015,Registration Renewal,2015,No,6,Passenger,FALSE
103152451,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Plug-in,Used,0,September 29 2016,Registration Renewal,2016,No,6,Passenger,FALSE
103152451,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Plug-in,Used,0,October 26 2017,Registration Renewal,2017,No,6,Passenger,FALSE
103152451,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Plug-in,Used,0,November 05 2018,Registration Renewal,2018,No,6,Passenger,FALSE
180920057,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,RAV4 Prime,New,42478,October 04 2021,Original Title,2021,Not Applicable,42,Passenger,TRUE
180920057,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,RAV4 Prime,New,0,October 04 2021,Original Registration,2021,No,42,Passenger,TRUE
180920057,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,RAV4 Prime,Used,0,September 28 2022,Registration Renewal,2022,Yes,42,Passenger,TRUE
216997868,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,RAV4 Prime,New,48863,September 16 2022,Original Title,2022,Not Applicable,42,Passenger,TRUE
216997868,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,RAV4 Prime,New,0,September 16 2022,Original Registration,2022,No,42,Passenger,TRUE
212137208,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,RAV4 Prime,New,0,August 10 2022,Original Registration,2022,No,42,Passenger,TRUE
212137208,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,RAV4 Prime,New,44522,August 10 2022,Original Title,2022,Not Applicable,42,Passenger,TRUE
141346824,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,0,January 14 2021,Original Title,2021,Not Applicable,25,Passenger,FALSE
141346824,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,0,January 14 2021,Original Registration,2021,No,25,Passenger,FALSE
124595803,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,New,34759,October 16 2020,Original Title,2020,Not Applicable,25,Passenger,FALSE
124595803,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,New,0,October 16 2020,Original Registration,2020,No,25,Passenger,FALSE
124595803,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,0,September 15 2021,Registration Renewal,2021,No,25,Passenger,FALSE
124595803,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,0,September 14 2022,Registration Renewal,2022,No,25,Passenger,FALSE
4882426,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,26998,January 24 2020,Original Title,2020,Not Applicable,25,Passenger,FALSE
258266242,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,New,30528,May 31 2017,Original Title,2017,Not Applicable,25,Passenger,FALSE
258266242,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,New,0,May 31 2017,Original Registration,2017,No,25,Passenger,FALSE
258266242,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,0,April 05 2018,Registration Renewal,2018,No,25,Passenger,FALSE
258266242,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,0,April 26 2019,Registration Renewal,2019,No,25,Passenger,FALSE
258266242,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,0,April 13 2020,Registration Renewal,2020,No,25,Passenger,FALSE
258266242,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,0,April 15 2021,Registration Renewal,2021,No,25,Passenger,FALSE
258266242,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,0,April 01 2022,Registration Renewal,2022,No,25,Passenger,FALSE
245360741,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,New,34303,May 25 2018,Original Title,2018,Not Applicable,25,Passenger,FALSE
245360741,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,New,0,May 25 2018,Original Registration,2018,No,25,Passenger,FALSE
245360741,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,0,April 18 2019,Registration Renewal,2019,No,25,Passenger,FALSE
348997680,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,0,July 11 2022,Registration Renewal,2022,No,25,Passenger,FALSE
245360741,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,0,April 14 2020,Registration Renewal,2020,No,25,Passenger,FALSE
245360741,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,0,April 08 2021,Registration Renewal,2021,No,25,Passenger,FALSE
245360741,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,0,April 12 2022,Registration Renewal,2022,No,25,Passenger,FALSE
258675371,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,0,January 13 2021,Registration Renewal,2021,No,25,Passenger,FALSE
258675371,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,0,January 25 2022,Registration Renewal,2022,No,25,Passenger,FALSE
8890612,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Plug-in,Used,0,March 22 2021,Registration Renewal,2021,No,6,Passenger,FALSE
8890612,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Plug-in,Used,0,February 22 2022,Registration Renewal,2022,No,6,Passenger,FALSE
194023756,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Plug-in,Used,0,July 13 2020,Registration Renewal,2020,No,6,Passenger,FALSE
194023756,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Plug-in,Used,0,December 28 2020,Registration Renewal,2020,No,6,Passenger,FALSE
346748678,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Plug-in,Used,0,May 19 2016,Original Registration,2016,No,6,Passenger,FALSE
346748678,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Plug-in,Used,0,May 19 2016,Original Title,2016,Not Applicable,6,Passenger,FALSE
166848538,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Plug-in,Used,0,December 01 2014,Original Registration,2014,No,6,Passenger,FALSE
166848538,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Plug-in,Used,0,December 01 2014,Original Title,2014,Not Applicable,6,Passenger,FALSE
166848538,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Plug-in,Used,0,November 17 2015,Registration Renewal,2015,No,6,Passenger,FALSE
166848538,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Plug-in,Used,0,November 29 2016,Registration Renewal,2016,No,6,Passenger,FALSE
348970079,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,New,28638,January 16 2018,Original Title,2018,Not Applicable,25,Passenger,FALSE
348970079,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,New,0,January 16 2018,Original Registration,2018,No,25,Passenger,FALSE
348970079,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,0,May 24 2019,Registration Renewal,2019,No,25,Passenger,FALSE
348970079,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,0,December 30 2019,Registration Renewal,2019,No,25,Passenger,FALSE
348970079,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,0,December 16 2020,Registration Renewal,2020,No,25,Passenger,FALSE
348970079,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,0,December 01 2021,Registration Renewal,2021,No,25,Passenger,FALSE
291291325,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,New,33940,November 18 2017,Original Title,2017,Not Applicable,25,Passenger,FALSE
291291325,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,New,0,November 18 2017,Original Registration,2017,No,25,Passenger,FALSE
291291325,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,0,October 25 2018,Registration Renewal,2018,No,25,Passenger,FALSE
291291325,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,0,December 06 2019,Registration Renewal,2019,No,25,Passenger,FALSE
291291325,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,0,October 19 2020,Registration Renewal,2020,No,25,Passenger,FALSE
291291325,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,0,October 04 2021,Registration Renewal,2021,No,25,Passenger,FALSE
291291325,Plug-in Hybrid Electric Vehicle (PHEV),TOYOTA,Prius Prime,Used,0,November 22 2022,Registration Renewal,2022,No,25,Passenger,FALSE
166506777,Battery Electric Vehicle (BEV),VOLKSWAGEN,ID.4,New,44999,July 08 2021,Original Title,2021,Not Applicable,0,Passenger,FALSE
166506777,Battery Electric Vehicle (BEV),VOLKSWAGEN,ID.4,New,0,July 08 2021,Original Registration,2021,No,0,Passenger,FALSE
166506777,Battery Electric Vehicle (BEV),VOLKSWAGEN,ID.4,Used,0,June 09 2022,Registration Renewal,2022,Yes,0,Passenger,FALSE
172457540,Battery Electric Vehicle (BEV),VOLKSWAGEN,ID.4,New,45000,August 25 2021,Original Title,2021,Not Applicable,0,Passenger,FALSE
172457540,Battery Electric Vehicle (BEV),VOLKSWAGEN,ID.4,New,0,August 25 2021,Original Registration,2021,No,0,Passenger,FALSE
172457540,Battery Electric Vehicle (BEV),VOLKSWAGEN,ID.4,Used,0,August 01 2022,Registration Renewal,2022,Yes,0,Passenger,FALSE
176563138,Battery Electric Vehicle (BEV),VOLKSWAGEN,ID.4,New,41425,September 15 2021,Original Title,2021,Not Applicable,0,Passenger,FALSE
176563138,Battery Electric Vehicle (BEV),VOLKSWAGEN,ID.4,New,0,September 15 2021,Original Registration,2021,No,0,Passenger,FALSE
176563138,Battery Electric Vehicle (BEV),VOLKSWAGEN,ID.4,Used,0,August 17 2022,Registration Renewal,2022,Yes,0,Passenger,FALSE
175404085,Battery Electric Vehicle (BEV),VOLKSWAGEN,ID.4,Used,0,October 01 2022,Registration Renewal,2022,Yes,0,Passenger,FALSE
175404085,Battery Electric Vehicle (BEV),VOLKSWAGEN,ID.4,New,53287,September 28 2021,Original Title,2021,Not Applicable,0,Passenger,FALSE
175404085,Battery Electric Vehicle (BEV),VOLKSWAGEN,ID.4,New,0,September 28 2021,Original Registration,2021,No,0,Passenger,FALSE
264034858,Battery Electric Vehicle (BEV),VOLKSWAGEN,e-Golf,Used,11890,August 29 2019,Original Title,2019,Not Applicable,83,Passenger,TRUE
264034858,Battery Electric Vehicle (BEV),VOLKSWAGEN,e-Golf,Used,0,August 29 2019,Original Registration,2019,No,83,Passenger,TRUE
264034858,Battery Electric Vehicle (BEV),VOLKSWAGEN,e-Golf,Used,0,September 16 2020,Registration Renewal,2020,Yes,83,Passenger,TRUE
128499570,Battery Electric Vehicle (BEV),VOLKSWAGEN,e-Golf,Used,22450,May 03 2022,Transfer Title,2022,Not Applicable,125,Passenger,TRUE
128499570,Battery Electric Vehicle (BEV),VOLKSWAGEN,e-Golf,Used,0,May 03 2022,Registration at time of Transfer,2022,Yes,125,Passenger,TRUE
185375592,Battery Electric Vehicle (BEV),VOLKSWAGEN,ID.4,New,44925,January 04 2022,Original Title,2022,Not Applicable,0,Passenger,FALSE
185375592,Battery Electric Vehicle (BEV),VOLKSWAGEN,ID.4,New,0,January 04 2022,Original Registration,2022,No,0,Passenger,FALSE
316896667,Battery Electric Vehicle (BEV),VOLKSWAGEN,e-Golf,Used,0,October 10 2020,Registration Renewal,2020,Yes,83,Passenger,TRUE
316896667,Battery Electric Vehicle (BEV),VOLKSWAGEN,e-Golf,Used,0,September 28 2021,Registration Renewal,2021,Yes,83,Passenger,TRUE
316896667,Battery Electric Vehicle (BEV),VOLKSWAGEN,e-Golf,Used,0,September 27 2022,Registration Renewal,2022,Yes,83,Passenger,TRUE
218333979,Battery Electric Vehicle (BEV),VOLKSWAGEN,e-Golf,Used,28990,August 29 2022,Original Title,2022,Not Applicable,125,Passenger,TRUE
218333979,Battery Electric Vehicle (BEV),VOLKSWAGEN,e-Golf,Used,0,August 29 2022,Original Registration,2022,No,125,Passenger,TRUE
179239980,Battery Electric Vehicle (BEV),VOLKSWAGEN,ID.4,New,45000,September 14 2021,Original Title,2021,Not Applicable,0,Passenger,FALSE
179239980,Battery Electric Vehicle (BEV),VOLKSWAGEN,ID.4,New,0,September 14 2021,Original Registration,2021,No,0,Passenger,FALSE
150187089,Battery Electric Vehicle (BEV),VOLKSWAGEN,ID.4,New,0,April 05 2021,Original Registration,2021,No,0,Passenger,FALSE
270860124,Battery Electric Vehicle (BEV),VOLKSWAGEN,e-Golf,Used,0,August 17 2020,Registration Renewal,2020,Yes,125,Passenger,TRUE
270860124,Battery Electric Vehicle (BEV),VOLKSWAGEN,e-Golf,Used,0,July 30 2021,Registration Renewal,2021,Yes,125,Passenger,TRUE
270860124,Battery Electric Vehicle (BEV),VOLKSWAGEN,e-Golf,Used,0,August 15 2022,Registration Renewal,2022,Yes,125,Passenger,TRUE
1979092,Battery Electric Vehicle (BEV),VOLKSWAGEN,e-Golf,Used,15950,December 03 2019,Original Title,2019,Not Applicable,83,Passenger,TRUE
1979092,Battery Electric Vehicle (BEV),VOLKSWAGEN,e-Golf,Used,0,December 03 2019,Original Registration,2019,No,83,Passenger,TRUE
1979092,Battery Electric Vehicle (BEV),VOLKSWAGEN,e-Golf,Used,0,December 16 2020,Registration Renewal,2020,Yes,83,Passenger,TRUE
1979092,Battery Electric Vehicle (BEV),VOLKSWAGEN,e-Golf,Used,0,December 17 2021,Registration Renewal,2021,Yes,83,Passenger,TRUE
1979092,Battery Electric Vehicle (BEV),VOLKSWAGEN,e-Golf,Used,0,November 18 2022,Registration Renewal,2022,Yes,83,Passenger,TRUE
114576801,Battery Electric Vehicle (BEV),VOLKSWAGEN,e-Golf,Used,0,October 10 2022,Registration Renewal,2022,Yes,125,Passenger,TRUE
152325099,Battery Electric Vehicle (BEV),VOLKSWAGEN,e-Golf,Used,24883,June 04 2021,Original Title,2021,Not Applicable,125,Passenger,TRUE
152325099,Battery Electric Vehicle (BEV),VOLKSWAGEN,e-Golf,Used,0,June 04 2021,Original Registration,2021,No,125,Passenger,TRUE
152325099,Battery Electric Vehicle (BEV),VOLKSWAGEN,e-Golf,Used,0,June 08 2022,Registration Renewal,2022,Yes,125,Passenger,TRUE
209913679,Battery Electric Vehicle (BEV),VOLKSWAGEN,ID.4,New,51085,August 30 2022,Original Title,2022,Not Applicable,0,Passenger,FALSE
209913679,Battery Electric Vehicle (BEV),VOLKSWAGEN,ID.4,New,0,August 30 2022,Original Registration,2022,No,0,Passenger,FALSE
199309743,Battery Electric Vehicle (BEV),VOLKSWAGEN,ID.4,New,51250,May 12 2022,Original Title,2022,Not Applicable,0,Passenger,FALSE
199309743,Battery Electric Vehicle (BEV),VOLKSWAGEN,ID.4,New,0,May 12 2022,Original Registration,2022,No,0,Passenger,FALSE
175263567,Battery Electric Vehicle (BEV),VOLKSWAGEN,ID.4,New,41949,September 02 2021,Original Title,2021,Not Applicable,0,Passenger,FALSE
175263567,Battery Electric Vehicle (BEV),VOLKSWAGEN,ID.4,New,0,September 02 2021,Original Registration,2021,No,0,Passenger,FALSE
476042906,Battery Electric Vehicle (BEV),VOLKSWAGEN,e-Golf,Used,0,April 04 2020,Transfer Title,2020,Not Applicable,83,Passenger,TRUE
476042906,Battery Electric Vehicle (BEV),VOLKSWAGEN,e-Golf,Used,0,April 04 2020,Registration at time of Transfer,2020,Yes,83,Passenger,TRUE
476042906,Battery Electric Vehicle (BEV),VOLKSWAGEN,e-Golf,Used,0,April 06 2021,Registration Renewal,2021,Yes,83,Passenger,TRUE
157763644,Battery Electric Vehicle (BEV),VOLKSWAGEN,ID.4,Used,55925,September 02 2022,Transfer Title,2022,Not Applicable,0,Passenger,FALSE
157763644,Battery Electric Vehicle (BEV),VOLKSWAGEN,ID.4,Used,0,September 02 2022,Registration at time of Transfer,2022,Yes,0,Passenger,FALSE
190840100,Battery Electric Vehicle (BEV),VOLKSWAGEN,ID.4,New,50870,March 01 2022,Original Title,2022,Not Applicable,0,Passenger,FALSE
190840100,Battery Electric Vehicle (BEV),VOLKSWAGEN,ID.4,New,0,March 01 2022,Original Registration,2022,No,0,Passenger,FALSE
176391050,Battery Electric Vehicle (BEV),VOLKSWAGEN,ID.4,New,46449,March 29 2022,Original Title,2022,Not Applicable,0,Passenger,FALSE
176391050,Battery Electric Vehicle (BEV),VOLKSWAGEN,ID.4,New,0,March 29 2022,Original Registration,2022,No,0,Passenger,FALSE
114408661,Battery Electric Vehicle (BEV),VOLKSWAGEN,e-Golf,Used,0,June 03 2021,Registration Renewal,2021,Yes,125,Passenger,TRUE
114408661,Battery Electric Vehicle (BEV),VOLKSWAGEN,e-Golf,Used,0,June 06 2022,Registration Renewal,2022,Yes,125,Passenger,TRUE
281487307,Battery Electric Vehicle (BEV),VOLKSWAGEN,e-Golf,Used,14254,February 11 2022,Transfer Title,2022,Not Applicable,83,Passenger,TRUE
281487307,Battery Electric Vehicle (BEV),VOLKSWAGEN,e-Golf,Used,0,September 13 2018,Original Registration,2018,No,83,Passenger,TRUE
211340314,Battery Electric Vehicle (BEV),VOLKSWAGEN,e-Golf,Used,0,August 24 2018,Original Registration,2018,No,83,Passenger,TRUE
211340314,Battery Electric Vehicle (BEV),VOLKSWAGEN,e-Golf,Used,0,August 14 2019,Registration Renewal,2019,Yes,83,Passenger,TRUE
